Gene Species Taxon Signature
0 GB_GCA_028864955.1 GB_GCA_028864955.1 0.00033589139686931963
0 GB_GCA_002438805.1 GB_GCA_002438805.1 0.00022513499036961018
0 GB_GCA_902578545.1 GB_GCA_902578545.1 0.00022513499036961018
0 GB_GCA_947167015.1 GB_GCA_947167015.1 0.00022513499036961018
0 GB_GCA_017962165.1 GB_GCA_017962165.1 0.00022513499036961018
0 RS_GCF_024305245.1 RS_GCF_024305245.1 0.00022513499036961018
0 GB_GCA_002451795.1 GB_GCA_002451795.1 0.00022513499036961018
0 GB_GCA_902562285.1 GB_GCA_902562285.1 0.00022513499036961018
0 GB_GCA_024681565.1 GB_GCA_024681565.1 0.00022513499036961018
0 GB_GCA_934702165.1 GB_GCA_934702165.1 0.00022513499036961018
0 GB_GCA_018065485.1 GB_GCA_018065485.1 0.00017020392593158294
0 GB_GCA_002439095.1 GB_GCA_002439095.1 0.00017020392593158294
0 GB_GCA_017548445.1 GB_GCA_017548445.1 0.00017020392593158294
0 GB_GCA_017427385.1 GB_GCA_017427385.1 0.00017020392593158294
0 GB_GCA_017553545.1 GB_GCA_017553545.1 0.00017020392593158294
0 GB_GCA_902611605.1 GB_GCA_902611605.1 0.00017020392593158294
0 GB_GCA_017554135.1 GB_GCA_017554135.1 0.00017020392593158294
0 GB_GCA_905236955.1 GB_GCA_905236955.1 0.00017020392593158294
0 GB_GCA_902762435.1 GB_GCA_902762435.1 0.00017020392593158294
0 GB_GCA_947305645.1 GB_GCA_947305645.1 0.00017020392593158294
0 GB_GCA_900541925.1 GB_GCA_900541925.1 0.00017020392593158294
0 GB_GCA_946185745.1 GB_GCA_946185745.1 0.00017020392593158294
0 GB_GCA_016283985.1 GB_GCA_016283985.1 0.00017020392593158294
0 GB_GCA_002842925.1 GB_GCA_002842925.1 0.00017020392593158294
0 GB_GCA_017962925.1 GB_GCA_017962925.1 0.00017020392593158294
0 GB_GCA_900319375.1 GB_GCA_900319375.1 0.00017020392593158294
0 GB_GCA_900319405.1 GB_GCA_900319405.1 0.00017020392593158294
0 GB_GCA_946611215.1 GB_GCA_946611215.1 0.00017020392593158294
0 GB_GCA_902790635.1 GB_GCA_902790635.1 0.00017020392593158294
0 GB_GCA_030648265.1 GB_GCA_030648265.1 0.00033589139686931963
0 GB_GCA_015257485.1 GB_GCA_015257485.1 0.00033589139686931963
0 GB_GCA_028286645.1 GB_GCA_028286645.1 0.00033589139686931963
0 GB_GCA_017421325.1 GB_GCA_017421325.1 0.00033589139686931963
0 GB_GCA_017432025.1 GB_GCA_017432025.1 0.00033589139686931963
0 GB_GCA_018062765.1 GB_GCA_018062765.1 0.00033589139686931963
0 GB_GCA_002309075.1 GB_GCA_002309075.1 0.00033589139686931963
0 GB_GCA_017512095.1 GB_GCA_017512095.1 0.00033589139686931963
0 GB_GCA_023653145.1 GB_GCA_023653145.1 0.00033589139686931963
0 GB_GCA_946409745.1 GB_GCA_946409745.1 0.00033589139686931963
0 GB_GCA_002698305.1 GB_GCA_002698305.1 0.00033589139686931963
0 GB_GCA_023267735.1 GB_GCA_023267735.1 0.00033589139686931963
0 GB_GCA_018970425.1 GB_GCA_018970425.1 0.00033589139686931963
0 GB_GCA_018971685.1 GB_GCA_018971685.1 0.00033589139686931963
0 GB_GCA_017479205.1 GB_GCA_017479205.1 0.00033589139686931963
0 GB_GCA_028286585.1 GB_GCA_028286585.1 0.00033589139686931963
0 GB_GCA_946186455.1 GB_GCA_946186455.1 0.00033589139686931963
0 GB_GCA_030698935.1 GB_GCA_030698935.1 0.00033589139686931963
0 GB_GCA_017406985.1 GB_GCA_017406985.1 0.00033589139686931963
0 GB_GCA_002377025.1 GB_GCA_002377025.1 0.00033589139686931963
0 GB_GCA_001783335.1 GB_GCA_001783335.1 0.00033589139686931963
0 GB_GCA_002747955.1 GB_GCA_002747955.1 0.00033589139686931963
0 GB_GCA_027487145.1 GB_GCA_027487145.1 0.00033589139686931963
0 GB_GCA_937867625.1 GB_GCA_937867625.1 0.00033589139686931963
0 GB_GCA_003245875.1 GB_GCA_003245875.1 0.00033589139686931963
0 GB_GCA_017561575.1 GB_GCA_017561575.1 0.00033589139686931963
0 GB_GCA_903826185.1 GB_GCA_903826185.1 0.00033589139686931963
0 GB_GCA_947169915.1 GB_GCA_947169915.1 0.00033589139686931963
0 GB_GCA_949070545.1 GB_GCA_949070545.1 0.00033589139686931963
0 GB_GCA_948851665.1 GB_GCA_948851665.1 0.00033589139686931963
0 GB_GCA_020854065.1 GB_GCA_020854065.1 0.00033589139686931963
0 GB_GCA_943356495.1 GB_GCA_943356495.1 0.00033589139686931963
0 GB_GCA_017406905.1 GB_GCA_017406905.1 0.00033589139686931963
0 GB_GCA_013332955.2 GB_GCA_013332955.2 0.00033589139686931963
0 GB_GCA_938010795.1 GB_GCA_938010795.1 0.00033589139686931963
0 GB_GCA_007845165.1 GB_GCA_007845165.1 0.00033589139686931963
0 GB_GCA_018060985.1 GB_GCA_018060985.1 0.00033589139686931963
0 GB_GCA_938046495.1 GB_GCA_938046495.1 0.00033589139686931963
0 GB_GCA_028713005.1 GB_GCA_028713005.1 0.00033589139686931963
0 GB_GCA_030674455.1 GB_GCA_030674455.1 0.00033589139686931963
0 GB_GCA_019752125.1 GB_GCA_019752125.1 0.00033589139686931963
0 GB_GCA_013333135.2 GB_GCA_013333135.2 0.00033589139686931963
0 GB_GCA_030916835.1 GB_GCA_030916835.1 0.00033589139686931963
0 GB_GCA_946530935.1 GB_GCA_946530935.1 0.00033589139686931963
0 GB_GCA_948648655.1 GB_GCA_948648655.1 0.00033589139686931963
0 GB_GCA_002721875.1 GB_GCA_002721875.1 0.00033589139686931963
0 GB_GCA_937970115.1 GB_GCA_937970115.1 0.00033589139686931963
0 GB_GCA_937990205.1 GB_GCA_937990205.1 0.00033589139686931963
0 GB_GCA_938017655.1 GB_GCA_938017655.1 0.00033589139686931963
0 GB_GCA_947367795.1 GB_GCA_947367795.1 0.00033589139686931963
0 GB_GCA_937924995.1 GB_GCA_937924995.1 0.00033589139686931963
0 GB_GCA_017460045.1 GB_GCA_017460045.1 0.00033589139686931963
0 GB_GCA_916049555.1 GB_GCA_916049555.1 0.00033589139686931963
0 GB_GCA_017545595.1 GB_GCA_017545595.1 0.00033589139686931963
0 GB_GCA_947425245.1 GB_GCA_947425245.1 0.00033589139686931963
0 GB_GCA_018061585.1 GB_GCA_018061585.1 0.00033589139686931963
0 GB_GCA_029288895.1 GB_GCA_029288895.1 0.00033589139686931963
0 GB_GCA_028286485.1 GB_GCA_028286485.1 0.00033589139686931963
0 GB_GCA_948571325.1 GB_GCA_948571325.1 0.00033589139686931963
0 GB_GCA_938043965.1 GB_GCA_938043965.1 0.00033589139686931963
0 GB_GCA_017434345.1 GB_GCA_017434345.1 0.00033589139686931963
0 GB_GCA_017514105.1 GB_GCA_017514105.1 0.00033589139686931963
0 GB_GCA_003979185.1 GB_GCA_003979185.1 0.00033589139686931963
0 GB_GCA_018970245.1 GB_GCA_018970245.1 0.00033589139686931963
0 GB_GCA_002710785.1 GB_GCA_002710785.1 0.00033589139686931963
0 GB_GCA_017460105.1 GB_GCA_017460105.1 0.00033589139686931963
0 GB_GCA_013333375.2 GB_GCA_013333375.2 0.00033589139686931963
0 GB_GCA_015257455.1 GB_GCA_015257455.1 0.00033589139686931963
0 GB_GCA_001781205.1 GB_GCA_001781205.1 0.00033589139686931963
0 GB_GCA_016176685.1 GB_GCA_016176685.1 0.00033589139686931963
0 GB_GCA_937876715.1 GB_GCA_937876715.1 0.00033589139686931963
0 GB_GCA_938033695.1 GB_GCA_938033695.1 0.00033589139686931963
0 GB_GCA_947165465.1 GB_GCA_947165465.1 0.00033589139686931963
0 GB_GCA_028286685.1 GB_GCA_028286685.1 0.00033589139686931963
0 GB_GCA_015257445.1 GB_GCA_015257445.1 0.00033589139686931963
0 GB_GCA_017480095.1 GB_GCA_017480095.1 0.00033589139686931963
0 GB_GCA_030433255.1 GB_GCA_030433255.1 0.00033589139686931963
0 GB_GCA_026395095.1 GB_GCA_026395095.1 0.00033589139686931963
0 GB_GCA_016186765.1 GB_GCA_016186765.1 0.00033589139686931963
0 GB_GCA_947170165.1 GB_GCA_947170165.1 0.00017020392593158294
0 GB_GCA_938030585.1 GB_GCA_938030585.1 0.00033589139686931963
0 GB_GCA_946560015.1 GB_GCA_946560015.1 0.00033589139686931963
0 GB_GCA_015257505.1 GB_GCA_015257505.1 0.00033589139686931963
0 GB_GCA_903876465.1 GB_GCA_903876465.1 0.00033589139686931963
0 GB_GCA_031262695.1 GB_GCA_031262695.1 0.00033589139686931963
0 GB_GCA_021767645.1 GB_GCA_021767645.1 0.00033589139686931963
0 GB_GCA_030531645.1 GB_GCA_030531645.1 0.00033589139686931963
0 GB_GCA_903846945.1 GB_GCA_903846945.1 0.00033589139686931963
0 GB_GCA_903851045.1 GB_GCA_903851045.1 0.00033589139686931963
0 GB_GCA_021129535.1 GB_GCA_021129535.1 0.00033589139686931963
0 GB_GCA_947367565.1 GB_GCA_947367565.1 0.00033589139686931963
0 GB_GCA_017405225.1 GB_GCA_017405225.1 0.00033589139686931963
0 GB_GCA_016196605.1 GB_GCA_016196605.1 0.00033589139686931963
0 GB_GCA_948477625.1 GB_GCA_948477625.1 0.00033589139686931963
0 GB_GCA_017432305.1 GB_GCA_017432305.1 0.00033589139686931963
0 GB_GCA_948514425.1 GB_GCA_948514425.1 0.00033589139686931963
0 GB_GCA_017459845.1 GB_GCA_017459845.1 0.00033589139686931963
0 GB_GCA_017480035.1 GB_GCA_017480035.1 0.00033589139686931963
0 GB_GCA_024654165.1 GB_GCA_024654165.1 0.00033589139686931963
0 GB_GCA_025355565.1 GB_GCA_025355565.1 0.00033589139686931963
0 GB_GCA_002719425.1 GB_GCA_002719425.1 0.00033589139686931963
0 GB_GCA_946408595.1 GB_GCA_946408595.1 0.00033589139686931963
0 GB_GCA_017613135.1 GB_GCA_017613135.1 0.00033589139686931963
0 GB_GCA_937889535.1 GB_GCA_937889535.1 0.00033589139686931963
0 GB_GCA_009777795.1 GB_GCA_009777795.1 0.00033589139686931963
0 GB_GCA_015485575.1 GB_GCA_015485575.1 0.00033589139686931963
0 GB_GCA_017430725.1 GB_GCA_017430725.1 0.00033589139686931963
0 GB_GCA_948614045.1 GB_GCA_948614045.1 0.00033589139686931963
0 GB_GCA_027024305.1 GB_GCA_027024305.1 0.00033589139686931963
0 GB_GCA_903905325.1 GB_GCA_903905325.1 0.00033589139686931963
0 GB_GCA_947428935.1 GB_GCA_947428935.1 0.00033589139686931963
0 GB_GCA_002171675.1 GB_GCA_002171675.1 0.00033589139686931963
0 GB_GCA_001786995.1 GB_GCA_001786995.1 0.00033589139686931963
0 GB_GCA_017511405.1 GB_GCA_017511405.1 0.00033589139686931963
0 GB_GCA_937958705.1 GB_GCA_937958705.1 0.00033589139686931963
0 GB_GCA_019752815.1 GB_GCA_019752815.1 0.00033589139686931963
0 GB_GCA_017447485.1 GB_GCA_017447485.1 0.00033589139686931963
0 GB_GCA_020050775.1 GB_GCA_020050775.1 0.00033589139686931963
0 GB_GCA_001783515.1 GB_GCA_001783515.1 0.00033589139686931963
0 GB_GCA_016112465.1 GB_GCA_016112465.1 0.00033589139686931963
0 GB_GCA_004296925.1 GB_GCA_004296925.1 0.00033589139686931963
0 GB_GCA_002711965.1 GB_GCA_002711965.1 0.00033589139686931963
0 GB_GCA_947306585.1 GB_GCA_947306585.1 0.00033589139686931963
0 GB_GCA_017460225.1 GB_GCA_017460225.1 0.00033589139686931963
0 GB_GCA_017513185.1 GB_GCA_017513185.1 0.00033589139686931963
0 GB_GCA_001783355.1 GB_GCA_001783355.1 0.00033589139686931963
0 GB_GCA_008373205.1 GB_GCA_008373205.1 0.00033589139686931963
0 GB_GCA_013332965.2 GB_GCA_013332965.2 0.00033589139686931963
0 GB_GCA_002255585.1 GB_GCA_002255585.1 0.00033589139686931963
0 GB_GCA_002413705.1 GB_GCA_002413705.1 0.00033589139686931963
0 GB_GCA_025057375.1 GB_GCA_025057375.1 0.00033589139686931963
0 GB_GCA_020428645.1 GB_GCA_020428645.1 0.00033589139686931963
0 GB_GCA_020428795.1 GB_GCA_020428795.1 0.00033589139686931963
0 GB_GCA_017458145.1 GB_GCA_017458145.1 0.00017020392593158294
0 GB_GCA_945487035.1 GB_GCA_945487035.1 0.00017020392593158294
0 GB_GCA_018065265.1 GB_GCA_018065265.1 0.00017020392593158294
0 GB_GCA_017477245.1 GB_GCA_017477245.1 0.00017020392593158294
0 GB_GCA_902780175.1 GB_GCA_902780175.1 0.00017020392593158294
0 GB_GCA_017551405.1 GB_GCA_017551405.1 0.00017020392593158294
0 GB_GCA_016281315.1 GB_GCA_016281315.1 0.00017020392593158294
0 GB_GCA_002393895.1 GB_GCA_002393895.1 0.00017020392593158294
0 GB_GCA_902570265.1 GB_GCA_902570265.1 0.00017020392593158294
0 GB_GCA_900318445.1 GB_GCA_900318445.1 0.00017020392593158294
0 GB_GCA_024699055.1 GB_GCA_024699055.1 0.00017020392593158294
0 GB_GCA_027487015.1 GB_GCA_027487015.1 0.00017020392593158294
0 GB_GCA_022508605.1 GB_GCA_022508605.1 0.00017020392593158294
0 GB_GCA_016286145.1 GB_GCA_016286145.1 0.00017020392593158294
0 GB_GCA_017615615.1 GB_GCA_017615615.1 0.00017020392593158294
0 RS_GCF_004296475.1 RS_GCF_004296475.1 0.00017020392593158294
0 GB_GCA_905234475.1 GB_GCA_905234475.1 0.00017020392593158294
0 GB_GCA_017617475.1 GB_GCA_017617475.1 0.0001339396711797135
0 GB_GCA_016288055.1 GB_GCA_016288055.1 0.00010600269449676638
0 GB_GCA_002315815.1 GB_GCA_002315815.1 0.00010600269449676638
0 GB_GCA_947302825.1 GB_GCA_947302825.1 0.0001339396711797135
0 GB_GCA_946406095.1 GB_GCA_946406095.1 0.0001339396711797135
0 GB_GCA_017454905.1 GB_GCA_017454905.1 0.0001339396711797135
0 GB_GCA_902772985.1 GB_GCA_902772985.1 0.0001339396711797135
0 GB_GCA_902762655.1 GB_GCA_902762655.1 0.00010600269449676638
0 GB_GCA_021839985.1 GB_GCA_021839985.1 0.00033589139686931963
0 GB_GCA_023267475.1 GB_GCA_023267475.1 0.00033589139686931963
0 GB_GCA_019661805.1 GB_GCA_019661805.1 0.00033589139686931963
0 GB_GCA_020629435.1 GB_GCA_020629435.1 0.00033589139686931963
0 GB_GCA_030527565.1 GB_GCA_030527565.1 0.00033589139686931963
0 GB_GCA_001775475.1 GB_GCA_001775475.1 0.00033589139686931963
0 GB_GCA_001781465.1 GB_GCA_001781465.1 0.00033589139686931963
0 GB_GCA_001781175.1 GB_GCA_001781175.1 0.00033589139686931963
0 GB_GCA_021781955.1 GB_GCA_021781955.1 0.00033589139686931963
0 GB_GCA_001786805.1 GB_GCA_001786805.1 0.00033589139686931963
0 GB_GCA_014237915.1 GB_GCA_014237915.1 0.00033589139686931963
0 GB_GCA_934700415.1 GB_GCA_934700415.1 0.00033589139686931963
0 GB_GCA_017431105.1 GB_GCA_017431105.1 0.00033589139686931963
0 GB_GCA_014379165.1 GB_GCA_014379165.1 0.00033589139686931963
0 GB_GCA_002699165.1 GB_GCA_002699165.1 0.00033589139686931963
0 GB_GCA_022763365.1 GB_GCA_022763365.1 0.00033589139686931963
0 GB_GCA_943354975.1 GB_GCA_943354975.1 0.00033589139686931963
0 GB_GCA_947306315.1 GB_GCA_947306315.1 0.00033589139686931963
0 GB_GCA_020428615.1 GB_GCA_020428615.1 0.00033589139686931963
0 GB_GCA_030527585.1 GB_GCA_030527585.1 0.00033589139686931963
0 GB_GCA_001786225.1 GB_GCA_001786225.1 0.00033589139686931963
0 GB_GCA_028286705.1 GB_GCA_028286705.1 0.00033589139686931963
0 GB_GCA_948435375.1 GB_GCA_948435375.1 0.00033589139686931963
0 GB_GCA_002721615.1 GB_GCA_002721615.1 0.00033589139686931963
0 GB_GCA_021813335.1 GB_GCA_021813335.1 0.00033589139686931963
0 GB_GCA_016699245.1 GB_GCA_016699245.1 0.00033589139686931963
0 GB_GCA_002708085.1 GB_GCA_002708085.1 0.00033589139686931963
0 GB_GCA_002703265.1 GB_GCA_002703265.1 0.00033589139686931963
0 GB_GCA_017511685.1 GB_GCA_017511685.1 0.00033589139686931963
0 GB_GCA_023267595.1 GB_GCA_023267595.1 0.00033589139686931963
0 GB_GCA_900317065.1 GB_GCA_900317065.1 0.00010600269449676638
0 GB_GCA_017515925.1 GB_GCA_017515925.1 0.00033589139686931963
0 GB_GCA_024653575.1 GB_GCA_024653575.1 0.00033589139686931963
0 GB_GCA_946500965.1 GB_GCA_946500965.1 0.00033589139686931963
0 GB_GCA_903837075.1 GB_GCA_903837075.1 0.00033589139686931963
0 GB_GCA_949480205.1 GB_GCA_949480205.1 0.00033589139686931963
0 GB_GCA_017431465.1 GB_GCA_017431465.1 0.00033589139686931963
0 GB_GCA_027066795.1 GB_GCA_027066795.1 0.00033589139686931963
0 GB_GCA_903842025.1 GB_GCA_903842025.1 0.00033589139686931963
0 GB_GCA_017509895.1 GB_GCA_017509895.1 0.00033589139686931963
0 GB_GCA_947311725.1 GB_GCA_947311725.1 0.00033589139686931963
0 GB_GCA_001775485.1 GB_GCA_001775485.1 0.00033589139686931963
0 GB_GCA_007378985.1 GB_GCA_007378985.1 0.00033589139686931963
0 GB_GCA_947168825.1 GB_GCA_947168825.1 0.00033589139686931963
0 GB_GCA_009937255.1 GB_GCA_009937255.1 0.00033589139686931963
0 GB_GCA_017512045.1 GB_GCA_017512045.1 0.00033589139686931963
0 GB_GCA_948623715.1 GB_GCA_948623715.1 0.00033589139686931963
0 GB_GCA_019661855.1 GB_GCA_019661855.1 0.00033589139686931963
0 GB_GCA_943356775.1 GB_GCA_943356775.1 0.00033589139686931963
0 GB_GCA_903862255.1 GB_GCA_903862255.1 0.00033589139686931963
0 GB_GCA_017512175.1 GB_GCA_017512175.1 0.00033589139686931963
0 GB_GCA_018969385.1 GB_GCA_018969385.1 0.00033589139686931963
0 GB_GCA_948511255.1 GB_GCA_948511255.1 0.00033589139686931963
0 GB_GCA_017406405.1 GB_GCA_017406405.1 0.00033589139686931963
0 GB_GCA_947087275.1 GB_GCA_947087275.1 0.00033589139686931963
0 GB_GCA_017511925.1 GB_GCA_017511925.1 0.00033589139686931963
0 GB_GCA_016186695.1 GB_GCA_016186695.1 0.00033589139686931963
0 GB_GCA_030916975.1 GB_GCA_030916975.1 0.00033589139686931963
0 GB_GCA_937895515.1 GB_GCA_937895515.1 0.00033589139686931963
0 GB_GCA_029288725.1 GB_GCA_029288725.1 0.00033589139686931963
0 GB_GCA_946530505.1 GB_GCA_946530505.1 0.00010600269449676638
0 GB_GCA_905235615.1 GB_GCA_905235615.1 0.00010600269449676638
0 GB_GCA_016285215.1 GB_GCA_016285215.1 0.00010600269449676638
0 GB_GCA_027489095.1 GB_GCA_027489095.1 0.00010600269449676638
0 GB_GCA_900769905.1 GB_GCA_900769905.1 0.00010600269449676638
0 GB_GCA_902767465.1 GB_GCA_902767465.1 0.00010600269449676638
0 GB_GCA_900316245.1 GB_GCA_900316245.1 0.00010600269449676638
0 GB_GCA_946185205.1 GB_GCA_946185205.1 0.00010600269449676638
0 GB_GCA_905234775.1 GB_GCA_905234775.1 0.00010600269449676638
0 GB_GCA_945878845.1 GB_GCA_945878845.1 0.00010600269449676638
0 GB_GCA_022824005.1 GB_GCA_022824005.1 0.00010600269449676638
0 GB_GCA_905235535.1 GB_GCA_905235535.1 0.00010600269449676638
0 GB_GCA_900767405.1 GB_GCA_900767405.1 0.00010600269449676638
0 GB_GCA_016432245.1 GB_GCA_016432245.1 0.00010600269449676638
0 GB_GCA_017634595.1 GB_GCA_017634595.1 0.00010600269449676638
0 GB_GCA_017552105.1 GB_GCA_017552105.1 0.00010600269449676638
0 GB_GCA_027489065.1 GB_GCA_027489065.1 0.00010600269449676638
0 GB_GCA_902766255.1 GB_GCA_902766255.1 0.00010600269449676638
0 GB_GCA_021732945.1 GB_GCA_021732945.1 6.289477213190953e-05
0 GB_GCA_017561865.1 GB_GCA_017561865.1 6.289477213190953e-05
0 GB_GCA_002699695.2 GB_GCA_002699695.2 1.0635359181570544e-05
0 GB_GCA_943359395.1 GB_GCA_943359395.1 0.00033589139686931963
0 GB_GCA_943359365.1 GB_GCA_943359365.1 0.00033589139686931963
0 GB_GCA_001786015.1 GB_GCA_001786015.1 0.00033589139686931963
0 GB_GCA_948945085.1 GB_GCA_948945085.1 0.00033589139686931963
0 GB_GCA_001004265.1 GB_GCA_001004265.1 0.00033589139686931963
0 GB_GCA_903878285.1 GB_GCA_903878285.1 0.00033589139686931963
0 GB_GCA_027482685.1 GB_GCA_027482685.1 0.00033589139686931963
0 GB_GCA_003135635.1 GB_GCA_003135635.1 0.00033589139686931963
0 GB_GCA_001004345.1 GB_GCA_001004345.1 0.00033589139686931963
0 GB_GCA_021814825.1 GB_GCA_021814825.1 0.00033589139686931963
0 GB_GCA_002477545.1 GB_GCA_002477545.1 0.00033589139686931963
0 GB_GCA_017510305.1 GB_GCA_017510305.1 0.00033589139686931963
0 GB_GCA_017510805.1 GB_GCA_017510805.1 0.00033589139686931963
0 GB_GCA_002773285.1 GB_GCA_002773285.1 0.00033589139686931963
0 GB_GCA_024654485.1 GB_GCA_024654485.1 0.00033589139686931963
0 GB_GCA_903884345.1 GB_GCA_903884345.1 0.00033589139686931963
0 GB_GCA_016867375.1 GB_GCA_016867375.1 0.00033589139686931963
0 GB_GCA_001781555.1 GB_GCA_001781555.1 0.00033589139686931963
0 GB_GCA_943350445.1 GB_GCA_943350445.1 0.00033589139686931963
0 GB_GCA_028286785.1 GB_GCA_028286785.1 0.00033589139686931963
0 GB_GCA_001785725.1 GB_GCA_001785725.1 0.00033589139686931963
0 GB_GCA_023269035.1 GB_GCA_023269035.1 0.00033589139686931963
0 GB_GCA_021789225.1 GB_GCA_021789225.1 0.00033589139686931963
0 GB_GCA_947304155.1 GB_GCA_947304155.1 0.00033589139686931963
0 GB_GCA_030530605.1 GB_GCA_030530605.1 0.00033589139686931963
0 GB_GCA_001786365.1 GB_GCA_001786365.1 0.00033589139686931963
0 GB_GCA_014378965.1 GB_GCA_014378965.1 0.00033589139686931963
0 GB_GCA_015489565.1 GB_GCA_015489565.1 0.00033589139686931963
0 GB_GCA_018063165.1 GB_GCA_018063165.1 0.00033589139686931963
0 GB_GCA_001781685.1 GB_GCA_001781685.1 0.00033589139686931963
0 GB_GCA_017941835.1 GB_GCA_017941835.1 0.00033589139686931963
0 GB_GCA_029940375.1 GB_GCA_029940375.1 0.00033589139686931963
0 GB_GCA_017404515.1 GB_GCA_017404515.1 0.00033589139686931963
0 GB_GCA_947364965.1 GB_GCA_947364965.1 0.00033589139686931963
0 GB_GCA_017404725.1 GB_GCA_017404725.1 0.00033589139686931963
0 GB_GCA_017405245.1 GB_GCA_017405245.1 0.00033589139686931963
0 GB_GCA_001785985.1 GB_GCA_001785985.1 0.00033589139686931963
0 GB_GCA_021734745.1 GB_GCA_021734745.1 0.00033589139686931963
0 GB_GCA_001781445.1 GB_GCA_001781445.1 0.00033589139686931963
0 GB_GCA_943349945.1 GB_GCA_943349945.1 0.00033589139686931963
0 GB_GCA_903904195.1 GB_GCA_903904195.1 0.00033589139686931963
0 GB_GCA_007375995.1 GB_GCA_007375995.1 0.00033589139686931963
0 GB_GCA_903881205.1 GB_GCA_903881205.1 0.00033589139686931963
0 GB_GCA_019246385.1 GB_GCA_019246385.1 0.00033589139686931963
0 GB_GCA_001822575.1 GB_GCA_001822575.1 0.00033589139686931963
0 GB_GCA_943349675.1 GB_GCA_943349675.1 0.00033589139686931963
0 GB_GCA_030775165.1 GB_GCA_030775165.1 0.00033589139686931963
0 GB_GCA_947304135.1 GB_GCA_947304135.1 0.00033589139686931963
0 GB_GCA_020058565.1 GB_GCA_020058565.1 0.00033589139686931963
0 GB_GCA_030430425.1 GB_GCA_030430425.1 0.00033589139686931963
0 GB_GCA_016217925.1 GB_GCA_016217925.1 0.00033589139686931963
0 GB_GCA_020428895.1 GB_GCA_020428895.1 0.00033589139686931963
0 GB_GCA_903900775.1 GB_GCA_903900775.1 0.00033589139686931963
0 GB_GCA_001781105.1 GB_GCA_001781105.1 0.00033589139686931963
0 GB_GCA_021734905.1 GB_GCA_021734905.1 0.00033589139686931963
0 GB_GCA_903840375.1 GB_GCA_903840375.1 0.00033589139686931963
0 GB_GCA_903824595.1 GB_GCA_903824595.1 0.00033589139686931963
0 GB_GCA_948868795.1 GB_GCA_948868795.1 0.00033589139686931963
0 GB_GCA_949101405.1 GB_GCA_949101405.1 0.00033589139686931963
0 GB_GCA_947427985.1 GB_GCA_947427985.1 0.00033589139686931963
0 GB_GCA_021731295.1 GB_GCA_021731295.1 0.00033589139686931963
0 GB_GCA_030647845.1 GB_GCA_030647845.1 0.00033589139686931963
0 GB_GCA_031291875.1 GB_GCA_031291875.1 0.00033589139686931963
0 GB_GCA_947570505.1 GB_GCA_947570505.1 0.00033589139686931963
0 GB_GCA_001786195.1 GB_GCA_001786195.1 0.00033589139686931963
0 GB_GCA_003545515.1 GB_GCA_003545515.1 0.00033589139686931963
0 GB_GCA_003694545.1 GB_GCA_003694545.1 0.00033589139686931963
0 GB_GCA_948663575.1 GB_GCA_948663575.1 0.00033589139686931963
0 GB_GCA_947425085.1 GB_GCA_947425085.1 0.00033589139686931963
0 GB_GCA_026395915.1 GB_GCA_026395915.1 0.00033589139686931963
0 GB_GCA_903824155.1 GB_GCA_903824155.1 0.00033589139686931963
0 GB_GCA_948944455.1 GB_GCA_948944455.1 0.00033589139686931963
0 GB_GCA_017455145.1 GB_GCA_017455145.1 0.00033589139686931963
0 GB_GCA_028286865.1 GB_GCA_028286865.1 0.00033589139686931963
0 GB_GCA_004322365.1 GB_GCA_004322365.1 0.00033589139686931963
0 GB_GCA_017652765.1 GB_GCA_017652765.1 0.00033589139686931963
0 GB_GCA_903864905.1 GB_GCA_903864905.1 0.00033589139686931963
0 GB_GCA_903825415.1 GB_GCA_903825415.1 0.00033589139686931963
0 GB_GCA_017433765.1 GB_GCA_017433765.1 0.00033589139686931963
0 GB_GCA_913050645.1 GB_GCA_913050645.1 0.00033589139686931963
0 GB_GCA_903819895.1 GB_GCA_903819895.1 0.00033589139686931963
0 GB_GCA_018062445.1 GB_GCA_018062445.1 0.00033589139686931963
0 GB_GCA_947302125.1 GB_GCA_947302125.1 0.00033589139686931963
0 GB_GCA_019750345.1 GB_GCA_019750345.1 0.00033589139686931963
0 GB_GCA_017556795.1 GB_GCA_017556795.1 0.00033589139686931963
0 GB_GCA_943348755.1 GB_GCA_943348755.1 0.00033589139686931963
0 GB_GCA_002718455.1 GB_GCA_002718455.1 0.00033589139686931963
0 GB_GCA_016432285.1 GB_GCA_016432285.1 0.00033589139686931963
0 GB_GCA_023264435.1 GB_GCA_023264435.1 0.00033589139686931963
0 GB_GCA_003170325.1 GB_GCA_003170325.1 0.00033589139686931963
0 GB_GCA_001821055.1 GB_GCA_001821055.1 0.00033589139686931963
0 GB_GCA_020628915.1 GB_GCA_020628915.1 0.00033589139686931963
0 GB_GCA_903894955.1 GB_GCA_903894955.1 0.00032173161839850684
0 GB_GCA_903872035.1 GB_GCA_903872035.1 0.00032173161839850684
0 GB_GCA_017432425.1 GB_GCA_017432425.1 0.00032173161839850684
0 GB_GCA_001824005.1 GB_GCA_001824005.1 0.00032173161839850684
0 GB_GCA_026397405.1 GB_GCA_026397405.1 0.00032173161839850684
0 GB_GCA_016217935.1 GB_GCA_016217935.1 0.00032173161839850684
0 GB_GCA_943356525.1 GB_GCA_943356525.1 0.00032173161839850684
